epic_id,current_final_label,original_manual_label,label_source,review_date,k2_campaign,confirmed_planet_status,known_eb_variable_status,noise_artifact_status,ambiguity_status,safe_for_supervised_training,validation_or_traceability_only,duplicate_conflicting_labels,possible_leakage_concerns,all_label_evidence,has_diagnostics,has_p_half_p_2p_diagnostics,has_accessible_light_curve_tensor,has_current_cnn_score,embedding_exportable,positive_evidence_tier,external_disposition,external_confirmation_status,physical_loss_eligible,training_role,hard_negative_status,correction_record,original_evidence_preserved,hard_negative_flag
EPIC_211887206,reject_as_noise_or_artifact,deprioritize_after_manual_visual_review,plots/k2_batch/final_candidate_master_ledger.csv,2026-04-30,5,,,yes,none_seen,true,false,deprioritize_after_manual_visual_review | low_priority_negative,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=deprioritize_after_manual_visual_review || training_labels_v3.csv=low_priority_negative,false,false,true,true,true,,,,true,,,,,
EPIC_211887839,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211889082,false_positive_eb_or_variable,false_positive_eb_or_variable,gatevetter_v0_2_deep_review_manual_decisions.csv,2026-07-31,5,,yes,,uncertain_or_conflicting,false,true,false_positive_eb_or_variable | uncertain_hold_period_ambiguous,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields; conflicting normalized labels; adjudicate before training,plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold_period_ambiguous || gatevetter_v0_2_deep_review_manual_decisions.csv=false_positive_eb_or_variable,true,true,true,false,true,,,,false,,,,,
EPIC_211889692,candidate_like,recovered_known_confirmed_planet,docs/phase2/phase2_positive_tier_corrections.csv,,5,external_confirmation_pending_unverified_mapping,,,external_confirmation_mapping_pending,false,true,planet_like | recovered_known_confirmed_planet,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=recovered_known_confirmed_planet || training_labels_v3.csv=planet_like || docs/phase2/phase2_positive_tier_corrections.csv=external_confirmation_pending/unverified_mapping,false,false,true,true,true,external_confirmation_pending,confirmation_pending_exact_epic_mapping,unverified_mapping,false,quarantine_until_catalogue_verification,,docs/phase2/phase2_positive_tier_corrections.csv,true,false
EPIC_211890606,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211891774,false_positive_eb_or_variable,false_positive_eb_or_variable,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=false_positive_eb_or_variable,true,false,true,false,true,,,,true,,,,,
EPIC_211892055,reject_as_noise_or_artifact,low_priority_negative,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-16,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=low_priority_negative,true,false,true,false,true,,,,true,,,,,
EPIC_211894518,reject_as_noise_or_artifact,low_priority_negative,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-16,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=low_priority_negative,true,false,true,false,true,,,,true,,,,,
EPIC_211895138,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211897691,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211899798,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211902535,reject_as_noise_or_artifact,noise_or_artifact,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-25,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=noise_or_artifact || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=noise_or_artifact,false,false,true,false,true,,,,true,,,,,
EPIC_211904163,false_positive_eb_or_variable,variable_or_possible_eb,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=variable_or_possible_eb,true,false,true,false,true,,,,true,,,,,
EPIC_211904513,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211905009,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211906650,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211908778,uncertain_hold,candidate_demoted_after_stage_h,plots/k2_batch/final_candidate_master_ledger.csv,2026-05-07,5,,,,uncertain_or_conflicting,false,true,candidate_demoted_after_stage_h | uncertain_hold,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=candidate_demoted_after_stage_h || training_labels_v3.csv=uncertain_hold,false,false,true,true,true,,,,false,,,,,
EPIC_211910082,reject_as_noise_or_artifact,reject_manual_false_positive,plots/k2_batch/final_candidate_master_ledger.csv,2026-05-04,5,,,yes,none_seen,true,false,noise_or_artifact | reject_manual_false_positive,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_manual_false_positive || training_labels_v3.csv=noise_or_artifact,false,false,true,true,true,,,,true,,,,,
EPIC_211910237,uncertain_hold,uncertain_hold,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-25,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=uncertain_hold,false,false,true,false,true,,,,false,,,,,
EPIC_211910338,uncertain_hold,uncertain_hold_positive,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,,uncertain_or_conflicting,false,true,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold_positive,true,false,true,false,true,,,,false,,,,,
EPIC_211911273,reject_as_noise_or_artifact,noise_or_artifact,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-25,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=noise_or_artifact || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=noise_or_artifact,false,false,true,false,true,,,,true,,,,,
EPIC_211912465,reject_as_noise_or_artifact,reject_as_noise_or_artifact,gatevetter_v0_2_deep_review_manual_decisions.csv,2026-07-31,5,,,yes,uncertain_or_conflicting,false,true,reject_as_noise_or_artifact | uncertain_hold_period_ambiguous,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields; conflicting normalized labels; adjudicate before training,plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold_period_ambiguous || plots/k2_batch/final_candidate_master_ledger.csv=uncertain_hold_period_ambiguous || gatevetter_v0_2_deep_review_manual_decisions.csv=reject_as_noise_or_artifact,true,true,true,false,true,,,,false,,,,,
EPIC_211913977,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211914980,reject_as_noise_or_artifact,low_priority_negative,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=low_priority_negative || plots/k2_batch/final_candidate_master_ledger.csv=low_priority_negative,true,false,true,false,true,,,,true,,,,,
EPIC_211915085,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-23,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact,true,false,true,false,true,,,,true,,,,,
EPIC_211915147,false_positive_eb_or_variable,candidate_like,docs/phase2/phase2_positive_tier_corrections.csv,2026-05-25,5,,published_eclipsing_binary,,resolved_external_evidence_supersedes_manual_target,true,false,candidate_like | published_eclipsing_binary,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields; correction/provenance fields are target metadata and must be excluded from model features,plots/k2_batch/final_candidate_master_ledger.csv=candidate_like || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=candidate_like || docs/phase2/phase2_positive_tier_corrections.csv=published_eclipsing_binary->false_positive_eb_or_variable,false,false,true,false,true,,published_eclipsing_binary,published_eclipsing_binary,true,negative_eb_variable,high_value_manual_and_cnn_morphology_false_positive,docs/phase2/phase2_positive_tier_corrections.csv,true,true
EPIC_211916756,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211918830,false_positive_eb_or_variable,false_positive_eb_or_variable,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=false_positive_eb_or_variable,true,false,true,false,true,,,,true,,,,,
EPIC_211919004,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211920612,reject_as_noise_or_artifact,reject_as_noise_or_artifact,plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv,2026-05-25,5,,,yes,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=reject_as_noise_or_artifact || plots/k2_batch/master_vetted_catalog/manual_vetting_decisions_ledger.csv=reject_as_noise_or_artifact,false,false,true,false,true,,,,true,,,,,
EPIC_211923431,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
EPIC_211923932,false_positive_eb_or_variable,false_positive_eb_or_variable,plots/k2_batch/final_candidate_master_ledger.csv,2026-06-22,5,,yes,,none_seen,true,false,,EPIC appears in downstream pipeline/master-ledger products; split by EPIC and exclude decision fields,plots/k2_batch/final_candidate_master_ledger.csv=false_positive_eb_or_variable,true,false,true,false,true,,,,true,,,,,
EPIC_211924657,candidate_like,confirmed_planet,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns),,5,catalogued_ephemeris_unverified_disposition,,,none_seen,false,true,,Catalogue ephemeris may have been used in legacy segment labelling; verify provenance/disposition,K2_ephemerides.csv (NASA Exoplanet Archive ephemerides; confirmation disposition not retained in columns)=confirmed_planet,false,false,true,false,true,,,,false,,,,,
